,Ticker,Open,High,Low,Close,Volume,Next_Close,Predicted_Close,price_t_plus_3,Predicted_Close_t_3
1050,TSLA,179.1649932861328,179.4199981689453,177.5500030517578,177.92999267578125,6048331.0,178.63999938964844,175.66845703125,181.96719360351562,177.9286651611328
1051,TSLA,177.94000244140625,178.75,177.5800018310547,178.63999938964844,6783180.0,177.96499633789062,175.67892456054688,185.5800018310547,178.0796661376953
1052,TSLA,178.6300048828125,178.65989685058594,177.77999877929688,177.96499633789062,5476629.0,181.96719360351562,175.39100646972656,186.16769409179688,178.37171936035156
1053,TSLA,177.9499969482422,182.2899932861328,177.0,181.96719360351562,23372206.0,185.5800018310547,176.03628540039062,187.139892578125,179.44961547851562
1054,TSLA,181.97000122070312,186.6300048828125,181.91000366210938,185.5800018310547,24402195.0,186.16769409179688,176.0345001220703,187.10000610351562,179.1920166015625
1055,TSLA,185.5850067138672,187.15870666503906,185.25999450683594,186.16769409179688,12213924.0,187.139892578125,177.0861358642578,188.4199981689453,184.3666229248047
1056,TSLA,186.17999267578125,187.27999877929688,184.4499969482422,187.139892578125,10756746.0,187.10000610351562,181.15213012695312,187.52000427246094,184.8769989013672
1057,TSLA,187.1300048828125,188.80999755859375,186.6699981689453,187.10000610351562,12094372.0,188.4199981689453,183.2619171142578,183.4739990234375,183.20535278320312
1058,TSLA,187.11000061035156,188.5500030517578,186.25,188.4199981689453,10743366.0,187.52000427246094,182.92784118652344,183.27000427246094,183.10816955566406
1059,TSLA,188.4199981689453,188.75,187.3000030517578,187.52000427246094,9455818.0,183.4739990234375,183.7579345703125,184.6699981689453,183.50784301757812
1060,TSLA,186.59500122070312,187.1999969482422,183.22999572753906,183.4739990234375,25001940.0,183.27000427246094,183.99661254882812,184.66720581054688,184.43243408203125
1061,TSLA,183.47999572753906,184.1199951171875,182.375,183.27000427246094,13345347.0,184.6699981689453,180.57363891601562,185.0399932861328,180.30899047851562
1062,TSLA,183.27000427246094,184.89999389648438,182.89999389648438,184.6699981689453,7204863.0,184.66720581054688,179.63868713378906,184.42990112304688,180.45875549316406
1063,TSLA,184.66000366210938,185.1999969482422,183.63999938964844,184.66720581054688,6152211.0,185.0399932861328,181.1573944091797,184.88099670410156,180.9763946533203
1064,TSLA,184.6676025390625,185.35000610351562,183.83599853515625,185.0399932861328,5674766.0,184.42990112304688,181.1453094482422,182.46319580078125,181.48904418945312
1065,TSLA,185.0399932861328,185.08999633789062,184.38999938964844,184.42990112304688,4365979.0,184.88099670410156,181.7587432861328,182.79989624023438,182.68214416503906
1066,TSLA,184.39999389648438,185.10000610351562,184.1699981689453,184.88099670410156,3519355.0,182.46319580078125,182.91574096679688,181.72500610351562,184.40402221679688
1067,TSLA,184.67999267578125,185.2100067138672,180.72000122070312,182.46319580078125,18894354.0,182.79989624023438,184.2192840576172,180.19000244140625,186.0868682861328
1068,TSLA,182.44000244140625,184.1999969482422,182.0,182.79989624023438,8206286.0,181.72500610351562,180.8165283203125,181.14999389648438,183.80145263671875
1069,TSLA,182.77999877929688,183.44000244140625,181.7100067138672,181.72500610351562,4934812.0,180.19000244140625,180.2618865966797,181.08839416503906,183.4978485107422
1070,TSLA,181.7104949951172,181.89999389648438,180.08999633789062,180.19000244140625,6283227.0,181.14999389648438,181.0350799560547,181.52000427246094,183.303955078125
1071,TSLA,180.1999053955078,181.33470153808594,179.6699981689453,181.14999389648438,5274417.0,181.08839416503906,179.59939575195312,181.7449951171875,181.99978637695312
1072,TSLA,181.13999938964844,181.35000610351562,180.1300048828125,181.08839416503906,4327111.0,181.52000427246094,179.30795288085938,182.2100067138672,181.67611694335938
1073,TSLA,181.08999633789062,181.97000122070312,180.75,181.52000427246094,3772053.0,181.7449951171875,180.026611328125,182.6365966796875,182.7978515625
1074,TSLA,181.8300018310547,183.9188995361328,180.69000244140625,181.7449951171875,20397613.0,182.2100067138672,180.99888610839844,181.47000122070312,183.73318481445312
1075,TSLA,181.74000549316406,183.9499969482422,181.5,182.2100067138672,9540191.0,182.6365966796875,179.4207763671875,182.00360107421875,182.0867919921875
1076,TSLA,182.2100067138672,182.8699951171875,181.71229553222656,182.6365966796875,4445180.0,181.47000122070312,179.49085998535156,181.94500732421875,182.61630249023438
1077,TSLA,182.6300048828125,183.08999633789062,181.3300018310547,181.47000122070312,4092050.0,182.00360107421875,181.28773498535156,183.0399932861328,183.2526092529297
1078,TSLA,181.43499755859375,182.1199951171875,181.0399932861328,182.00360107421875,4071579.0,181.94500732421875,181.5245819091797,183.97000122070312,183.23341369628906
1079,TSLA,181.99000549316406,182.08999633789062,181.27000427246094,181.94500732421875,3733610.0,183.0399932861328,181.58262634277344,184.7899932861328,182.75062561035156
1080,TSLA,181.9600067138672,183.6199951171875,181.5749969482422,183.0399932861328,6256377.0,183.97000122070312,181.86582946777344,185.27499389648438,183.32131958007812
1081,TSLA,185.610107421875,188.3800048828125,183.74000549316406,183.97000122070312,25449582.0,184.7899932861328,181.5261688232422,183.4949951171875,183.832763671875
1082,TSLA,183.9600067138672,185.60000610351562,182.60000610351562,184.7899932861328,10961865.0,185.27499389648438,182.04385375976562,183.33990478515625,183.5104217529297
1083,TSLA,184.7700958251953,185.5399932861328,184.55999755859375,185.27499389648438,4512822.0,183.4949951171875,181.94740295410156,184.2949981689453,183.69241333007812
1084,TSLA,185.25999450683594,185.35000610351562,183.360107421875,183.4949951171875,4500454.0,183.33990478515625,183.89837646484375,182.65780639648438,185.15353393554688
1085,TSLA,183.5,183.99000549316406,182.9300994873047,183.33990478515625,4245320.0,184.2949981689453,183.91380310058594,186.11000061035156,184.64747619628906
1086,TSLA,183.33999633789062,184.3800048828125,183.1999969482422,184.2949981689453,4537312.0,182.65780639648438,183.33404541015625,185.9600067138672,183.70106506347656
1087,TSLA,184.3000030517578,184.35000610351562,182.5500030517578,182.65780639648438,4395552.0,186.11000061035156,183.40341186523438,185.96929931640625,184.2704315185547
1088,TSLA,184.1999969482422,187.00999450683594,182.00999450683594,186.11000061035156,19831866.0,185.9600067138672,183.33856201171875,185.47999572753906,184.5262451171875
1089,TSLA,186.11839294433594,186.83999633789062,184.89999389648438,185.9600067138672,8823107.0,185.96929931640625,182.19586181640625,186.82330322265625,183.59564208984375
1090,TSLA,185.97000122070312,187.97000122070312,185.72999572753906,185.96929931640625,9033918.0,185.47999572753906,182.80728149414062,187.57000732421875,185.76292419433594
